335 0.001875 0.423446 0.389125 2.309199 
336 0.001875 0.404968 0.364377 2.267929 
337 0.001875 0.382088 0.334218 2.213152 
338 0.001875 0.355919 0.300337 2.145312 
339 0.001875 0.328569 0.266008 2.067601 
340 0.001875 0.303036 0.235460 1.987594 
341 0.001875 0.282120 0.211926 1.915823 
342 0.001875 0.267330 0.196292 1.861507 
343 0.001875 0.258283 0.187244 1.827141 
344 0.001875 0.253496 0.182668 1.808666 
345 0.001875 0.251289 0.180632 1.800095 
346 0.001875 0.250402 0.179839 1.796622 
347 0.001875 0.250097 0.179576 1.795406 
348 0.001875 0.250012 0.179507 1.795058 
349 0.001875 0.249997 0.179496 1.794990 
350 0.001875 0.249998 0.179498 1.794990 
351 0.001875 0.249999 0.179499 1.794997 
352 0.001875 0.250000 0.179500 1.795000 
353 0.001875 0.250000 0.179500 1.795000 
354 0.001875 0.250000 0.179500 1.795000 
355 0.001875 0.250000 0.179500 1.795000 
356 0.001875 0.250000 0.179500 1.795000 
357 0.001875 0.250000 0.179500 1.795000 
358 0.001875 0.250000 0.179500 1.795000 
359 0.001875 0.250000 0.179500 1.795000 
360 0.001875 0.250000 0.179500 1.795000 
361 0.001875 0.250000 0.179500 1.795000 
362 0.001875 0.250000 0.179500 1.795000 
363 0.001875 0.250000 0.179500 1.795000 
364 0.001875 0.250000 0.179500 1.795000 
365 0.001875 0.250000 0.179500 1.795000 
366 0.001875 0.250000 0.179500 1.795000 
367 0.001875 0.250000 0.179500 1.795000 
368 0.001875 0.250000 0.179500 1.795000 
369 0.001875 0.250000 0.179500 1.795000 
370 0.001875 0.250000 0.179500 1.795001 
371 0.001875 0.250001 0.179501 1.795003 
372 0.001875 0.250002 0.179502 1.795007 
373 0.001875 0.250004 0.179504 1.795016 
374 0.001875 0.250009 0.179509 1.795034 
375 0.001875 0.250019 0.179518 1.795067 
376 0.001875 0.250035 0.179534 1.795122 
377 0.001875 0.250061 0.179560 1.795208 
378 0.001875 0.250099 0.179598 1.795329 
379 0.001875 0.250148 0.179648 1.795479 
380 0.001875 0.250199 0.179702 1.795624 
381 0.001875 0.250222 0.179731 1.795647 
382 0.001875 0.250115 0.179639 1.795182 
383 0.001875 0.249660 0.179214 1.793458 
384 0.001875 0.248466 0.178063 1.789193 
385 0.001875 0.245965 0.175601 1.780587 
386 0.001875 0.241678 0.171353 1.766195 
387 0.001875 0.235494 0.165228 1.745925 
388 0.001875 0.227444 0.157305 1.720162 
389 0.001875 0.217759 0.147909 1.689168 
390 0.001875 0.207690 0.138392 1.656715 
391 0.001875 0.197243 0.128752 1.622650 
392 0.001875 0.183117 0.115972 1.573014 
393 0.001875 0.165844 0.100938 1.507470 
394 0.001875 0.145833 0.084469 1.425998 
395 0.001875 0.115298 0.060526 1.294183 
396 0.001875 0.091741 0.043921 1.191555 
397 0.001875 0.084656 0.039237 1.158241 
398 0.001875 0.083482 0.038344 1.148277 
399 0.001875 0.083341 0.039590 1.187582 
400 0.001875 0.083333 0.047363 1.420900 
